year,month,date,ryaay,avg_rating,avg_sentiment,guests,load_factor,lockdown,war,quarter,dln_ryaay,d_avg_rating,d_avg_sentiment,d_guests,d_load_factor,sd_guests,rating_sent_only_logpred,rating_sent_only_levelpred,time_dummies_logpred,time_dummies_levelpred,guests_qinteraction_logpred,guests_qinteraction_levelpred,sd_guests_model_logpred,sd_guests_model_levelpred,guests_loadf_qinteraction_logpred,guests_loadf_qinteraction_levelpred,sd_guests_loadf_qinteraction_logpred,sd_guests_loadf_qinteraction_levelpred
2021,5,2021-05-28 13:30:00,46.718685150146484,0.25882352941176473,0.3838264705882353,1.8,0.79,0,0,2,-0.0008561680695189366,-0.05098039215686273,0.01570784313725493,0.8,0.12,1.7,0.017317126921912097,39.630572308769565,-0.011492244977024037,58.44698761638496,-0.039063952064153085,55.89245534982841,0.023239005577972142,55.182986651302265,-0.018830186862425435,57.10101447163789,-0.009684467522605322,52.48190745836546
2021,6,2021-06-30 13:30:00,43.30131912231445,0.26906474820143883,0.3372895683453237,5.3,0.72,0,0,2,-0.07596109567060383,0.0102412187896741,-0.046536902242911626,3.5,-0.07000000000000006,4.8999999999999995,-0.004083088351678811,39.469087084176515,-0.05147972831742279,55.51428752394662,-0.05693011696227357,52.799371497327876,-0.040963908219019365,52.968149745801846,-0.0844884424597766,52.47482026903877,-0.08198251780610644,48.350954953669664
2021,7,2021-07-30 13:30:00,43.633453369140625,0.22991452991452993,0.2929264957264957,9.3,0.8,0,0,3,0.007641035992604017,-0.0391502182869089,-0.04436307261882799,4.000000000000001,0.08000000000000007,4.9,0.0005689812551848972,39.49155064495315,-0.01741122485938977,54.55608175561625,0.011906077313322369,53.43176207166253,-0.032588386196511374,51.26982633474814,0.02507855262020362,53.8074532190786,-0.03695191582893251,46.596901929724964
2021,8,2021-08-31 13:30:00,43.09724044799805,0.23671497584541062,0.32395434782608695,11.1,0.82,0,0,3,-0.012365166924266813,0.006800445930880694,0.031027852099591247,1.799999999999999,0.019999999999999907,4.1,-0.011750470860925864,39.0302220520358,-0.045237753607460914,52.14307809827098,-0.030932341527940457,51.80429303563104,-0.03878319348636976,49.31948346146943,-0.024377150520947036,52.51163912903698,-0.0761496973409451,43.1802994240781
2021,9,2021-09-30 13:30:00,44.04161834716797,0.263768115942029,0.3320387681159421,10.6,0.81,0,0,3,0.021676090058895703,0.027053140096618356,0.008084420289855121,-0.5,-0.009999999999999898,5.3999999999999995,0.040236996176065326,40.63270428539682,0.01427265888164124,52.892634824508015,0.00480076452259498,52.05359117979289,0.02262350668358537,50.44798027059639,0.007664207214155325,52.91564542886439,0.004029047513180808,43.35462585099626
2021,10,2021-10-29 13:30:00,45.42216873168945,0.24776119402985078,0.30588507462686565,11.3,0.84,0,0,4,0.03086522553322002,-0.0160069219121782,-0.026153693489076424,0.7000000000000011,0.029999999999999916,7.200000000000001,0.001101952793102174,40.67750428658524,0.035270544740235624,54.791476615374485,-0.02419298955764912,50.80937058620069,-0.049260211714324,48.02311704148488,-0.012037826437105431,52.28247471894657,0.007366792649857172,43.67518970403192
2021,11,2021-11-30 14:30:00,38.235294342041016,0.24655172413793106,0.32561724137931036,10.2,0.86,0,0,4,-0.17224125922120415,-0.0012094698919197233,0.019732166752444713,-1.1000000000000014,0.020000000000000018,8.2,-0.009536076892777743,40.29144415304519,0.017706695847588976,55.77029285390711,0.004541935509596171,51.04066834280999,-0.06928537054716236,44.80846755374012,0.015258579454986206,53.086348402068545,-0.019637060503441647,42.825903395849565
2021,12,2021-12-31 14:30:00,40.94837951660156,0.2357142857142857,0.32109464285714284,9.5,0.81,0,0,4,0.06855321256968283,-0.010837438423645346,-0.00452259852216752,-0.6999999999999993,-0.04999999999999993,7.6,0.011962900687149402,40.77634130338748,0.04443423629420987,58.304284299478624,0.05296499754238004,53.816910050282736,-0.03484694037875999,43.27392194732714,0.030207601601330264,54.71442602543511,0.06323072521401366,45.62126129197149
2022,1,2022-01-31 14:30:00,44.66586685180664,0.2673684210526316,0.36365105263157893,7.0,0.79,0,0,1,0.08689736754773092,0.03165413533834588,0.04255640977443609,-2.5,-0.020000000000000018,5.7,0.012118935728706391,41.27351367801937,-0.007432625341387035,57.87253689445114,-0.022624068408124087,52.61302236470298,-0.018633066659681674,42.475061795255094,-0.017800277407556533,53.749110989890816,-0.028778057924809905,44.32708130150806
2022,2,2022-02-28 14:30:00,39.899959564208984,0.29322033898305083,0.33050677966101694,8.7,0.86,0,1,1,-0.11283429435268744,0.025851917930419244,-0.033144272970561994,1.6999999999999993,0.06999999999999995,8.2,0.02638597338103227,42.377050432399535,0.020524967743246227,59.07264278391276,0.04372369905956233,54.96449116961624,0.005601583335877146,42.713657025248736,0.04158723826448994,56.03151864847376,0.007715936446589758,44.670429165389486
2022,3,2022-03-31 13:30:00,34.86194610595703,0.2630769230769231,0.31381423076923076,11.2,0.87,0,1,1,-0.13497944560064035,-0.030143415906127735,-0.016692548891786174,2.5,0.010000000000000009,10.7,0.013365436602749,42.94724014262068,0.012903967402286885,59.83985362680492,0.02508546128696182,56.360740343729695,-0.029542108747895066,41.47026220520643,0.02545536743206627,57.476130095787155,-0.026927987404570114,43.48359564568331
2022,4,2022-04-29 13:30:00,34.941978454589844,0.31351351351351353,0.35291013513513514,14.2,0.91,0,1,2,0.002293062580795535,0.050436590436590434,0.03909590436590438,3.0,0.040000000000000036,13.2,0.04240535680795483,44.80759900686406,0.01910147537279288,60.993869734036785,-0.0011930394096189914,56.29353985373156,-0.008452778543932893,41.12120061115621,-0.005288138234674888,57.172990602844,-0.02521357925388299,42.40092491880765
2022,5,2022-05-31 13:30:00,34.893959045410156,0.3440273037542662,0.3982715017064846,15.4,0.92,0,1,2,-0.0013752064758212335,0.03051379024075268,0.04536136657134948,1.200000000000001,0.010000000000000009,13.6,0.007669315942213012,45.1525637712885,-0.02199922837756023,59.666703505456596,-0.02284354525502271,55.022172384412514,-0.05992880498901443,38.72924554490018,-0.01858709552349766,56.12012592512402,-0.09130459629188956,38.701005431134
