year,week,date,ryaay,avg_rating,avg_sentiment,lockdown,war,quarter,dln_ryaay,d_avg_rating,d_avg_sentiment,weekly_rating_sent_only_logpred,weekly_rating_sent_only_levelpred,weekly_time_dummies_logpred,weekly_time_dummies_levelpred
2020.0,39.0,2020-09-25 13:30:00,32.697078704833984,0.22285714285714286,0.3779042857142857,1,0,3.0,-0.04358401158250391,-0.04522796352583586,0.0678202431610942,-0.004250714558259801,45.800951512289515,0.007048044019254535,38.97089327932467
2020.0,40.0,2020-10-02 13:30:00,32.6490592956543,0.2530612244897959,0.4393683673469388,1,0,4.0,-0.0014696941331964197,0.030204081632653035,0.0614640816326531,-0.002653874237754683,45.67956269358136,0.018909277219701145,39.71481605853951
2020.0,41.0,2020-10-09 13:30:00,34.70988464355469,0.2263157894736842,0.37110526315789477,1,0,4.0,0.061208462897015536,-0.026745435016111707,-0.06826310418904402,0.0031940683258724224,45.82569959930996,0.024703181997721632,40.708116718397264
2020.0,42.0,2020-10-16 13:30:00,33.193275451660156,0.2,0.33209848484848487,1,0,4.0,-0.044677197662337687,-0.02631578947368418,-0.039006778309409906,0.0006658241327144984,45.85622161602176,0.022510428037751495,41.634865472779815
2020.0,43.0,2020-10-23 13:30:00,35.91436767578125,0.23076923076923078,0.4407102564102564,1,0,4.0,0.07879012046974987,0.03076923076923077,0.10861177156177154,-0.003396453070158439,45.70073730837603,0.01763595769165903,42.37564921390146
2020.0,44.0,2020-10-30 13:30:00,32.252899169921875,0.2620689655172414,0.4140379310344827,1,0,4.0,-0.1075294932970352,0.03129973474801062,-0.026672325375773687,0.000653568781950001,45.7306156463038,0.02263449729213249,43.34573805186357
2020.0,45.0,2020-11-06 14:30:00,35.21408462524414,0.24489795918367346,0.4023387755102041,1,0,4.0,0.08783819802873749,-0.01717100633356794,-0.011699155524278637,-0.0014847262093930795,45.6627685823027,0.020426950201257614,44.24026440312344
2020.0,46.0,2020-11-13 14:30:00,41.156463623046875,0.27142857142857146,0.4001428571428572,1,0,4.0,0.15593485549547692,0.026530612244898,-0.002195918367346894,-0.0015354401404119437,45.59270993369377,0.020624994626560304,45.16219433723687
2020.0,47.0,2020-11-20 14:30:00,42.29692077636719,0.2,0.2732088235294118,1,0,4.0,0.02733329905033033,-0.07142857142857145,-0.1269340336134454,0.007215311503604431,45.92286519233454,0.029284878271441543,46.504319774584566
2020.0,48.0,2020-11-27 14:30:00,41.56462478637695,0.29,0.4920325,1,0,4.0,-0.017464848728520277,0.08999999999999997,0.2188236764705882,-0.004340267952451149,45.72397957291156,0.01680280821172263,47.292324749014796
2020.0,49.0,2020-12-04 14:30:00,46.54261779785156,0.26363636363636367,0.3519909090909091,1,0,4.0,0.11311896484548756,-0.02636363636363631,-0.1400415909090909,0.009431320709688601,46.15725706622701,0.030076920953380427,48.7363391603182
